Date,Spot,Index
16-Jun-17,26550,Nifty Next 50
16-Jun-17,3094.95,Media
16-Jun-17,2931.05,Metal
16-Jun-17,18002.55,Mid Cap
16-Jun-17,4612.3,Mid Cap 50
16-Jun-17,9588.05,Nifty
16-Jun-17,9911.2,Nifty 100
16-Jun-17,5193.6,Nifty 200
16-Jun-17,8411.45,Nifty 500
16-Jun-17,11724.39,Nifty EQW
16-Jun-17,13005.86,Nifty TRI
16-Jun-17,9525.5,Pharma
16-Jun-17,270.95,Realty
16-Jun-17,7443.65,Small Cap
16-Jun-17,10.92,VIX
16-Jun-17,1643.49,Nifty 10 year G-Sec Index
23-Jun-17,10637.45,Auto
23-Jun-17,23542.75,Bank
23-Jun-17,11768.75,Energy
23-Jun-17,9644.4,Finance
23-Jun-17,26163.85,FMCG
23-Jun-17,26.123,GoldBees
23-Jun-17,3198.95,Infra
23-Jun-17,10170.6,IT
23-Jun-17,26157.9,Nifty Next 50
23-Jun-17,3038.4,Media
23-Jun-17,2892.4,Metal
23-Jun-17,17686.3,Mid Cap
23-Jun-17,4517.1,Mid Cap 50
23-Jun-17,9574.95,Nifty
23-Jun-17,9876.9,Nifty 100
23-Jun-17,5163.6,Nifty 200
23-Jun-17,8355.1,Nifty 500
23-Jun-17,11622.21,Nifty EQW
23-Jun-17,12996.3,Nifty TRI
23-Jun-17,9478.15,Pharma
23-Jun-17,263.45,Realty
23-Jun-17,7291.3,Small Cap
23-Jun-17,11.56,VIX
23-Jun-17,1649.8,Nifty 10 year G-Sec Index
30-Jun-17,10540.25,Auto
30-Jun-17,23211.2,Bank
30-Jun-17,11600.4,Energy
30-Jun-17,9494.2,Finance
30-Jun-17,26752.05,FMCG
30-Jun-17,25.769,GoldBees
30-Jun-17,3201.35,Infra
30-Jun-17,10155.05,IT
30-Jun-17,26254.5,Nifty Next 50
30-Jun-17,2982.05,Media
30-Jun-17,2991.35,Metal
30-Jun-17,17729.75,Mid Cap
30-Jun-17,4519.75,Mid Cap 50
30-Jun-17,9520.9,Nifty
30-Jun-17,9835.4,Nifty 100
30-Jun-17,5148.5,Nifty 200
30-Jun-17,8331.6,Nifty 500
30-Jun-17,11615.79,Nifty EQW
30-Jun-17,12932.33,Nifty TRI
30-Jun-17,9606.4,Pharma
30-Jun-17,263.45,Realty
30-Jun-17,7311.05,Small Cap
30-Jun-17,11.73,VIX
30-Jun-17,1645.75,Nifty 10 year G-Sec Index
07-Jul-17,10729,Auto
07-Jul-17,23449.15,Bank
07-Jul-17,12055.75,Energy
07-Jul-17,9565.8,Finance
07-Jul-17,27465.85,FMCG
07-Jul-17,25.389,GoldBees
07-Jul-17,3240.55,Infra
07-Jul-17,10087.8,IT
07-Jul-17,26872.4,Nifty Next 50
07-Jul-17,3037.6,Media
07-Jul-17,3087.75,Metal
07-Jul-17,18104.2,Mid Cap
07-Jul-17,4647.85,Mid Cap 50
07-Jul-17,9665.8,Nifty
07-Jul-17,9997.75,Nifty 100
07-Jul-17,5235.2,Nifty 200
07-Jul-17,8479.45,Nifty 500
07-Jul-17,11774.59,Nifty EQW
07-Jul-17,13135.35,Nifty TRI
07-Jul-17,9723.85,Pharma
07-Jul-17,279.45,Realty
07-Jul-17,7536.75,Small Cap
07-Jul-17,10.87,VIX
07-Jul-17,1644.46,Nifty 10 year G-Sec Index
14-Jul-17,10892.25,Auto
14-Jul-17,23937.7,Bank
14-Jul-17,12443.8,Energy
14-Jul-17,9740.45,Finance
14-Jul-17,27864.45,FMCG
14-Jul-17,25.18,GoldBees
14-Jul-17,3338.8,Infra
14-Jul-17,10330.65,IT
14-Jul-17,27413.9,Nifty Next 50
14-Jul-17,3065.05,Media
14-Jul-17,3140.05,Metal
14-Jul-17,18278.85,Mid Cap
14-Jul-17,4709.7,Mid Cap 50
14-Jul-17,9886.35,Nifty
14-Jul-17,10221.7,Nifty 100
14-Jul-17,5344.55,Nifty 200
14-Jul-17,8640.7,Nifty 500
14-Jul-17,12086.95,Nifty EQW
14-Jul-17,13453.49,Nifty TRI
14-Jul-17,9958.25,Pharma
14-Jul-17,276.3,Realty
14-Jul-17,7582.85,Small Cap
14-Jul-17,11.17,VIX
14-Jul-17,1654.09,Nifty 10 year G-Sec Index
21-Jul-17,10955.4,Auto
21-Jul-17,24257.05,Bank
21-Jul-17,12641.4,Energy
21-Jul-17,9888.2,Finance
21-Jul-17,25795.6,FMCG
21-Jul-17,25.612,GoldBees
21-Jul-17,3355.55,Infra
21-Jul-17,10711.55,IT
21-Jul-17,27605.4,Nifty Next 50
21-Jul-17,3158.2,Media
21-Jul-17,3203.15,Metal
21-Jul-17,18262.2,Mid Cap
21-Jul-17,4707.9,Mid Cap 50
21-Jul-17,9915.25,Nifty
21-Jul-17,10258.1,Nifty 100
21-Jul-17,5360.6,Nifty 200
21-Jul-17,8669.75,Nifty 500
21-Jul-17,12216.24,Nifty EQW
21-Jul-17,13498.25,Nifty TRI
21-Jul-17,10052.4,Pharma
21-Jul-17,279.9,Realty
21-Jul-17,7753.5,Small Cap
21-Jul-17,11.09,VIX
21-Jul-17,1660.16,Nifty 10 year G-Sec Index
28-Jul-17,10934.85,Auto
28-Jul-17,24811.3,Bank
28-Jul-17,12671.35,Energy
28-Jul-17,10167.75,Finance
28-Jul-17,26033.95,FMCG
28-Jul-17,25.6545,GoldBees
28-Jul-17,3358.55,Infra
28-Jul-17,10699.45,IT
28-Jul-17,27759.55,Nifty Next 50
28-Jul-17,3106.5,Media
28-Jul-17,3207.15,Metal
28-Jul-17,18468.9,Mid Cap
28-Jul-17,4790.5,Mid Cap 50
28-Jul-17,10014.5,Nifty
28-Jul-17,10353.7,Nifty 100
28-Jul-17,5413.25,Nifty 200
28-Jul-17,8747.45,Nifty 500
28-Jul-17,12208.37,Nifty EQW
28-Jul-17,13638.1,Nifty TRI
28-Jul-17,9672.6,Pharma
28-Jul-17,281.2,Realty
28-Jul-17,7803.3,Small Cap
28-Jul-17,11.14,VIX
28-Jul-17,1660.4301,Nifty 10 year G-Sec Index
04-Aug-17,11137.55,Auto
04-Aug-17,24827.45,Bank
04-Aug-17,13203.65,Energy
04-Aug-17,10137.55,Finance
04-Aug-17,25551.1,FMCG
04-Aug-17,25.81,GoldBees
04-Aug-17,3408.35,Infra
04-Aug-17,10757.95,IT
04-Aug-17,28119.1,Nifty Next 50
04-Aug-17,3091.6,Media
04-Aug-17,3302,Metal
04-Aug-17,18365.25,Mid Cap
04-Aug-17,4737.2,Mid Cap 50
04-Aug-17,10066.4,Nifty
04-Aug-17,10419.85,Nifty 100
04-Aug-17,5440.6,Nifty 200
04-Aug-17,8776.2,Nifty 500
04-Aug-17,12385.9,Nifty EQW
04-Aug-17,13711.47,Nifty TRI
04-Aug-17,9256.85,Pharma
04-Aug-17,280.6,Realty
04-Aug-17,7669.4,Small Cap
04-Aug-17,11.39,VIX
04-Aug-17,1663.96,Nifty 10 year G-Sec Index
11-Aug-17,10457.75,Auto
11-Aug-17,23985.75,Bank
11-Aug-17,12659.1,Energy
11-Aug-17,9837.35,Finance
11-Aug-17,24762.55,FMCG
11-Aug-17,26.219,GoldBees
11-Aug-17,3257.2,Infra
11-Aug-17,10647.05,IT
11-Aug-17,26873.85,Nifty Next 50
11-Aug-17,2872.8,Media
11-Aug-17,3216.6,Metal
11-Aug-17,17360.75,Mid Cap
11-Aug-17,4490.45,Mid Cap 50
11-Aug-17,9710.8,Nifty
11-Aug-17,10037.15,Nifty 100
11-Aug-17,5230.4,Nifty 200
11-Aug-17,8427.7,Nifty 500
11-Aug-17,11892.01,Nifty EQW
11-Aug-17,13234.2,Nifty TRI
11-Aug-17,8521.35,Pharma
11-Aug-17,254.9,Realty
11-Aug-17,7166.25,Small Cap
11-Aug-17,15.2,VIX
11-Aug-17,1657.3199,Nifty 10 year G-Sec Index
18-Aug-17,10676.35,Auto
18-Aug-17,24074.45,Bank
18-Aug-17,12959.65,Energy
18-Aug-17,9942.35,Finance
18-Aug-17,25718.7,FMCG
18-Aug-17,26.232,GoldBees
18-Aug-17,3326.85,Infra
18-Aug-17,10570,IT
18-Aug-17,27657.05,Nifty Next 50
18-Aug-17,2948.45,Media
18-Aug-17,3384.65,Metal
18-Aug-17,18044.5,Mid Cap
18-Aug-17,4654.75,Mid Cap 50
18-Aug-17,9837.4,Nifty
18-Aug-17,10193.2,Nifty 100
18-Aug-17,5325.9,Nifty 200
18-Aug-17,8594.25,Nifty 500
18-Aug-17,12124.78,Nifty EQW
18-Aug-17,13407.07,Nifty TRI
18-Aug-17,8639.4,Pharma
18-Aug-17,271.3,Realty
18-Aug-17,7519.65,Small Cap
18-Aug-17,14.57,VIX
18-Aug-17,1659.59,Nifty 10 year G-Sec Index
24-Aug-17,10571.45,Auto
24-Aug-17,24274.2,Bank
24-Aug-17,12933.9,Energy
24-Aug-17,10040.7,Finance
24-Aug-17,25555,FMCG
24-Aug-17,26.007,GoldBees
24-Aug-17,3306.25,Infra
24-Aug-17,10503.9,IT
24-Aug-17,27679.2,Nifty Next 50
24-Aug-17,2929.8,Media
24-Aug-17,3414.05,Metal
24-Aug-17,17963.95,Mid Cap
24-Aug-17,4620.15,Mid Cap 50
24-Aug-17,9857.05,Nifty
24-Aug-17,10211.6,Nifty 100
24-Aug-17,5329.7,Nifty 200
24-Aug-17,8605.75,Nifty 500
24-Aug-17,12140.2,Nifty EQW
24-Aug-17,13437.45,Nifty TRI
24-Aug-17,8902.05,Pharma
24-Aug-17,273.65,Realty
24-Aug-17,7515.5,Small Cap
24-Aug-17,12.57,VIX
24-Aug-17,1656.88,Nifty 10 year G-Sec Index
01-Sep-17,10823.6,Auto
01-Sep-17,24434,Bank
01-Sep-17,13218.75,Energy
01-Sep-17,10103.3,Finance
01-Sep-17,25906.75,FMCG
01-Sep-17,26.8185,GoldBees
01-Sep-17,3327.8,Infra
01-Sep-17,10514.35,IT
01-Sep-17,28338.35,Nifty Next 50
01-Sep-17,3027.2,Media
01-Sep-17,3542.5,Metal
01-Sep-17,18505.25,Mid Cap
01-Sep-17,4771,Mid Cap 50
01-Sep-17,9974.4,Nifty
01-Sep-17,10352.4,Nifty 100
01-Sep-17,5413.9,Nifty 200
01-Sep-17,8755.25,Nifty 500
01-Sep-17,12336.97,Nifty EQW
01-Sep-17,13598.09,Nifty TRI
01-Sep-17,9071.7,Pharma
01-Sep-17,287.65,Realty
01-Sep-17,7832.5,Small Cap
01-Sep-17,11.68,VIX
01-Sep-17,1665.71,Nifty 10 year G-Sec Index
08-Sep-17,10779,Auto
08-Sep-17,24370.8,Bank
08-Sep-17,13152.7,Energy
08-Sep-17,10121,Finance
08-Sep-17,25408.85,FMCG
08-Sep-17,27.316,GoldBees
08-Sep-17,3307.2,Infra
08-Sep-17,10456.65,IT
08-Sep-17,28377.15,Nifty Next 50
08-Sep-17,3039.75,Media
08-Sep-17,3652.95,Metal
08-Sep-17,18573.95,Mid Cap
08-Sep-17,4821.5,Mid Cap 50
08-Sep-17,9934.8,Nifty
08-Sep-17,10320.1,Nifty 100
08-Sep-17,5405.55,Nifty 200
08-Sep-17,8749.95,Nifty 500
08-Sep-17,12283.49,Nifty EQW
08-Sep-17,13546.57,Nifty TRI
08-Sep-17,8840.3,Pharma
08-Sep-17,285.15,Realty
08-Sep-17,7876.75,Small Cap
08-Sep-17,12.96,VIX
08-Sep-17,1665.14,Nifty 10 year G-Sec Index
15-Sep-17,10971.45,Auto
15-Sep-17,24844.3,Bank
15-Sep-17,13347,Energy
15-Sep-17,10238.5,Finance
15-Sep-17,25505.95,FMCG
15-Sep-17,26.9835,GoldBees
15-Sep-17,3368.9,Infra
15-Sep-17,10599.75,IT
15-Sep-17,28781.45,Nifty Next 50
15-Sep-17,3099.55,Media
15-Sep-17,3663.3,Metal
15-Sep-17,18951.95,Mid Cap
15-Sep-17,4929,Mid Cap 50
15-Sep-17,10085.4,Nifty
15-Sep-17,10475.05,Nifty 100
15-Sep-17,5493.6,Nifty 200
15-Sep-17,8887.6,Nifty 500
15-Sep-17,12466.75,Nifty EQW
15-Sep-17,13754.62,Nifty TRI
15-Sep-17,9338,Pharma
15-Sep-17,286.75,Realty
15-Sep-17,7934.6,Small Cap
15-Sep-17,11.68,VIX
15-Sep-17,1656.42,Nifty 10 year G-Sec Index
22-Sep-17,10927.05,Auto
22-Sep-17,24368.85,Bank
22-Sep-17,13046.7,Energy
22-Sep-17,10064.9,Finance
22-Sep-17,25220.35,FMCG
22-Sep-17,26.7215,GoldBees
22-Sep-17,3312,Infra
22-Sep-17,10632.1,IT
22-Sep-17,27947.25,Nifty Next 50
22-Sep-17,3027.95,Media
22-Sep-17,3491.8,Metal
22-Sep-17,18393.85,Mid Cap
22-Sep-17,4778.6,Mid Cap 50
22-Sep-17,9964.4,Nifty
22-Sep-17,10320.95,Nifty 100
22-Sep-17,5404.45,Nifty 200
22-Sep-17,8738,Nifty 500
22-Sep-17,12305.88,Nifty EQW
22-Sep-17,13591.79,Nifty TRI
22-Sep-17,9465.45,Pharma
22-Sep-17,272.95,Realty
22-Sep-17,7708,Small Cap
22-Sep-17,12.81,VIX
22-Sep-17,1649.6899,Nifty 10 year G-Sec Index
29-Sep-17,10811.25,Auto
29-Sep-17,24053,Bank
29-Sep-17,12772.65,Energy
29-Sep-17,9939.35,Finance
29-Sep-17,24480.8,FMCG
29-Sep-17,26.6625,GoldBees
29-Sep-17,3245.65,Infra
29-Sep-17,10475.35,IT
29-Sep-17,27558.9,Nifty Next 50
29-Sep-17,2983.6,Media
29-Sep-17,3550.3,Metal
29-Sep-17,18107.95,Mid Cap
29-Sep-17,4687.5,Mid Cap 50
29-Sep-17,9788.6,Nifty
29-Sep-17,10143.9,Nifty 100
29-Sep-17,5312.7,Nifty 200
29-Sep-17,8600,Nifty 500
29-Sep-17,12135.81,Nifty EQW
29-Sep-17,13351.99,Nifty TRI
29-Sep-17,9172.6,Pharma
29-Sep-17,273.5,Realty
29-Sep-17,7584.5,Small Cap
29-Sep-17,12.49,VIX
29-Sep-17,1654.04,Nifty 10 year G-Sec Index
06-Oct-17,11007,Auto
06-Oct-17,24190,Bank
06-Oct-17,13405.05,Energy
06-Oct-17,9985.05,Finance
06-Oct-17,25130.6,FMCG
06-Oct-17,26.409,GoldBees
06-Oct-17,3267.8,Infra
06-Oct-17,10655.35,IT
06-Oct-17,28176.15,Nifty Next 50
06-Oct-17,3019.85,Media
06-Oct-17,3711.5,Metal
06-Oct-17,18528.2,Mid Cap
06-Oct-17,4825.8,Mid Cap 50
06-Oct-17,9979.7,Nifty
06-Oct-17,10347.65,Nifty 100
06-Oct-17,5423.7,Nifty 200
06-Oct-17,8787.4,Nifty 500
06-Oct-17,12427.5,Nifty EQW
06-Oct-17,13612.63,Nifty TRI
06-Oct-17,9477.75,Pharma
06-Oct-17,278.45,Realty
06-Oct-17,7869.2,Small Cap
06-Oct-17,11.12,VIX
06-Oct-17,1646.36,Nifty 10 year G-Sec Index
13-Oct-17,11078.3,Auto
13-Oct-17,24689.15,Bank
13-Oct-17,13678.2,Energy
13-Oct-17,10165.25,Finance
13-Oct-17,25434.85,FMCG
13-Oct-17,26.9655,GoldBees
13-Oct-17,3352.5,Infra
13-Oct-17,10924.2,IT
13-Oct-17,28575.45,Nifty Next 50
13-Oct-17,3009.8,Media
13-Oct-17,3784.55,Metal
13-Oct-17,18723.35,Mid Cap
13-Oct-17,4878.3,Mid Cap 50
13-Oct-17,10167.45,Nifty
13-Oct-17,10534.6,Nifty 100
13-Oct-17,5516.15,Nifty 200
13-Oct-17,8937.2,Nifty 500
13-Oct-17,12648.99,Nifty EQW
13-Oct-17,13868.7,Nifty TRI
13-Oct-17,9545.6,Pharma
13-Oct-17,282.55,Realty
13-Oct-17,7988.85,Small Cap
13-Oct-17,11.26,VIX
13-Oct-17,1648.83,Nifty 10 year G-Sec Index
19-Oct-17,11107.7,Auto
19-Oct-17,24009.75,Bank
19-Oct-17,13979.95,Energy
19-Oct-17,9934.75,Finance
19-Oct-17,25580,FMCG
19-Oct-17,26.8735,GoldBees
19-Oct-17,3405.65,Infra
19-Oct-17,10890.75,IT
19-Oct-17,28588.3,Nifty Next 50
19-Oct-17,2943.4,Media
19-Oct-17,3819.9,Metal
19-Oct-17,18789.9,Mid Cap
19-Oct-17,4883.05,Mid Cap 50
19-Oct-17,10146.55,Nifty
19-Oct-17,10517.3,Nifty 100
19-Oct-17,5511,Nifty 200
19-Oct-17,8937.65,Nifty 500
19-Oct-17,12640.38,Nifty EQW
19-Oct-17,13840.24,Nifty TRI
19-Oct-17,9593.5,Pharma
19-Oct-17,287.25,Realty
19-Oct-17,8068,Small Cap
19-Oct-17,12.4,VIX
19-Oct-17,1650.09,Nifty 10 year G-Sec Index
27-Oct-17,11317.9,Auto
27-Oct-17,24839.55,Bank
27-Oct-17,14387,Energy
27-Oct-17,10178.85,Finance
27-Oct-17,25814.7,FMCG
27-Oct-17,26.2765,GoldBees
27-Oct-17,3546.75,Infra
27-Oct-17,10862.05,IT
27-Oct-17,29355.7,Nifty Next 50
27-Oct-17,3147.8,Media
27-Oct-17,3945.3,Metal
27-Oct-17,19341.2,Mid Cap
27-Oct-17,5052.9,Mid Cap 50
27-Oct-17,10323.05,Nifty
27-Oct-17,10714,Nifty 100
27-Oct-17,5615.3,Nifty 200
27-Oct-17,9104.45,Nifty 500
27-Oct-17,12867.46,Nifty EQW
27-Oct-17,14082.21,Nifty TRI
27-Oct-17,9650.1,Pharma
27-Oct-17,290.15,Realty
27-Oct-17,8372.2,Small Cap
27-Oct-17,11.48,VIX
27-Oct-17,1645.02,Nifty 10 year G-Sec Index
03-Nov-17,11313.65,Auto
03-Nov-17,25650.7,Bank
03-Nov-17,14515.1,Energy
03-Nov-17,10530.85,Finance
03-Nov-17,25790.5,FMCG
03-Nov-17,26.271,GoldBees
03-Nov-17,3630.95,Infra
03-Nov-17,10839.05,IT
03-Nov-17,30043.9,Nifty Next 50
03-Nov-17,3194,Media
03-Nov-17,3938.4,Metal
03-Nov-17,19778.75,Mid Cap
03-Nov-17,5168.95,Mid Cap 50
03-Nov-17,10452.5,Nifty
03-Nov-17,10866.45,Nifty 100
03-Nov-17,5702.95,Nifty 200
03-Nov-17,9260.65,Nifty 500
03-Nov-17,12944.42,Nifty EQW
03-Nov-17,14274.97,Nifty TRI
03-Nov-17,9897.2,Pharma
03-Nov-17,314.65,Realty
03-Nov-17,8697.7,Small Cap
03-Nov-17,11.91,VIX
03-Nov-17,1641.59,Nifty 10 year G-Sec Index
10-Nov-17,11185.5,Auto
10-Nov-17,25498.95,Bank
10-Nov-17,13862.85,Energy
10-Nov-17,10407.05,Finance
10-Nov-17,25920.55,FMCG
10-Nov-17,26.5295,GoldBees
10-Nov-17,3584.45,Infra
10-Nov-17,11222.55,IT
10-Nov-17,29654.8,Nifty Next 50
10-Nov-17,3186.35,Media
10-Nov-17,3865.7,Metal
10-Nov-17,19575.95,Mid Cap
10-Nov-17,5112.1,Mid Cap 50
10-Nov-17,10321.75,Nifty
10-Nov-17,10729.55,Nifty 100
10-Nov-17,5637.15,Nifty 200
10-Nov-17,9154.95,Nifty 500
10-Nov-17,12729.28,Nifty EQW
10-Nov-17,14096.45,Nifty TRI
10-Nov-17,9311.5,Pharma
10-Nov-17,306.3,Realty
10-Nov-17,8559.4,Small Cap
10-Nov-17,13.48,VIX
10-Nov-17,1632.83,Nifty 10 year G-Sec Index
17-Nov-17,11252.1,Auto
17-Nov-17,25728.4,Bank
17-Nov-17,13962.2,Energy
17-Nov-17,10498.65,Finance
17-Nov-17,25749,FMCG
17-Nov-17,26.4645,GoldBees
17-Nov-17,3493.55,Infra
17-Nov-17,11150,IT
17-Nov-17,29754.6,Nifty Next 50
17-Nov-17,3136.65,Media
17-Nov-17,3767.85,Metal
17-Nov-17,19642.6,Mid Cap
17-Nov-17,5140.75,Mid Cap 50
17-Nov-17,10283.6,Nifty
17-Nov-17,10701.3,Nifty 100
17-Nov-17,5628.05,Nifty 200
17-Nov-17,9137.1,Nifty 500
17-Nov-17,12555.92,Nifty EQW
17-Nov-17,14044.32,Nifty TRI
17-Nov-17,9161.8,Pharma
17-Nov-17,313.05,Realty
17-Nov-17,8430.45,Small Cap
17-Nov-17,13.71,VIX
17-Nov-17,1631.36,Nifty 10 year G-Sec Index
24-Nov-17,11371.95,Auto
24-Nov-17,25779.65,Bank
24-Nov-17,14412.95,Energy
24-Nov-17,10505.85,Finance
24-Nov-17,25971.2,FMCG
24-Nov-17,26.534,GoldBees
24-Nov-17,3525.1,Infra
24-Nov-17,11306.4,IT
24-Nov-17,29908.95,Nifty Next 50
24-Nov-17,3265.4,Media
24-Nov-17,3765.9,Metal
24-Nov-17,19984.25,Mid Cap
24-Nov-17,5226.65,Mid Cap 50
24-Nov-17,10389.7,Nifty
24-Nov-17,10803.15,Nifty 100
24-Nov-17,5688.3,Nifty 200
24-Nov-17,9246.05,Nifty 500
24-Nov-17,12670.18,Nifty EQW
24-Nov-17,14189.41,Nifty TRI
24-Nov-17,9364.3,Pharma
24-Nov-17,317.8,Realty
24-Nov-17,8643.65,Small Cap
24-Nov-17,13.51,VIX
24-Nov-17,1633.34,Nifty 10 year G-Sec Index
01-Dec-17,11188.2,Auto
01-Dec-17,25191.95,Bank
01-Dec-17,13941.1,Energy
01-Dec-17,10256.15,Finance
01-Dec-17,25666.8,FMCG
01-Dec-17,26.2465,GoldBees
01-Dec-17,3470.8,Infra
01-Dec-17,10948.5,IT
01-Dec-17,29471,Nifty Next 50
01-Dec-17,3252.85,Media
01-Dec-17,3617.9,Metal
01-Dec-17,19691.7,Mid Cap
01-Dec-17,5148.25,Mid Cap 50
01-Dec-17,10121.8,Nifty
01-Dec-17,10542.05,Nifty 100
01-Dec-17,5561.8,Nifty 200
01-Dec-17,9060.4,Nifty 500
01-Dec-17,12346.85,Nifty EQW
01-Dec-17,13823.52,Nifty TRI
01-Dec-17,9083.85,Pharma
01-Dec-17,319.15,Realty
01-Dec-17,8577.05,Small Cap
01-Dec-17,14.8,VIX
01-Dec-17,1630.1,Nifty 10 year G-Sec Index
08-Dec-17,11357.15,Auto
08-Dec-17,25321.15,Bank
08-Dec-17,14173.95,Energy
08-Dec-17,10328,Finance
08-Dec-17,26459.55,FMCG
08-Dec-17,25.632,GoldBees
08-Dec-17,3524.4,Infra
08-Dec-17,11173.4,IT
08-Dec-17,30001.7,Nifty Next 50
08-Dec-17,3312.7,Media
08-Dec-17,3643.5,Metal
08-Dec-17,20014.75,Mid Cap
08-Dec-17,5228.35,Mid Cap 50
08-Dec-17,10265.65,Nifty
08-Dec-17,10698.1,Nifty 100
08-Dec-17,5643.45,Nifty 200
08-Dec-17,9190.55,Nifty 500
08-Dec-17,12512.61,Nifty EQW
08-Dec-17,14019.95,Nifty TRI
08-Dec-17,9098.45,Pharma
08-Dec-17,323.4,Realty
08-Dec-17,8636.55,Small Cap
08-Dec-17,13.67,VIX
08-Dec-17,1626.38,Nifty 10 year G-Sec Index
15-Dec-17,11448.4,Auto
15-Dec-17,25440.3,Bank
15-Dec-17,14203.75,Energy
15-Dec-17,10418,Finance
15-Dec-17,26430.8,FMCG
15-Dec-17,25.644,GoldBees
15-Dec-17,3479.8,Infra
15-Dec-17,11288.3,IT
15-Dec-17,29759.7,Nifty Next 50
15-Dec-17,3330.65,Media
15-Dec-17,3665.9,Metal
15-Dec-17,19962.3,Mid Cap
15-Dec-17,5229.45,Mid Cap 50
15-Dec-17,10333.25,Nifty
15-Dec-17,10743.65,Nifty 100
15-Dec-17,5663.6,Nifty 200
15-Dec-17,9216.75,Nifty 500
15-Dec-17,12597.11,Nifty EQW
15-Dec-17,14112.3,Nifty TRI
15-Dec-17,9100.3,Pharma
15-Dec-17,317.25,Realty
15-Dec-17,8552.15,Small Cap
15-Dec-17,14.94,VIX
15-Dec-17,1627.3199,Nifty 10 year G-Sec Index
22-Dec-17,11931.2,Auto
22-Dec-17,25648.55,Bank
22-Dec-17,14359.15,Energy
22-Dec-17,10523.3,Finance
22-Dec-17,26710.3,FMCG
22-Dec-17,25.7945,GoldBees
22-Dec-17,3615.15,Infra
22-Dec-17,11501.9,IT
22-Dec-17,30764.8,Nifty Next 50
22-Dec-17,3445.8,Media
22-Dec-17,3839.3,Metal
22-Dec-17,20834,Mid Cap
22-Dec-17,5453.9,Mid Cap 50
22-Dec-17,10493,Nifty
22-Dec-17,10940.65,Nifty 100
22-Dec-17,5782.3,Nifty 200
22-Dec-17,9431.5,Nifty 500
22-Dec-17,12828.33,Nifty EQW
22-Dec-17,14330.49,Nifty TRI
22-Dec-17,9326.6,Pharma
22-Dec-17,333.25,Realty
22-Dec-17,8928.3,Small Cap
22-Dec-17,11.59,VIX
22-Dec-17,1612.72,Nifty 10 year G-Sec Index
29-Dec-17,12009.7,Auto
29-Dec-17,25539.45,Bank
29-Dec-17,14249.3,Energy
29-Dec-17,10475.15,Finance
29-Dec-17,26851.5,FMCG
29-Dec-17,26.268,GoldBees
29-Dec-17,3637.5,Infra
29-Dec-17,11665.75,IT
29-Dec-17,30964.65,Nifty Next 50
29-Dec-17,3464.3,Media
29-Dec-17,3940.15,Metal
29-Dec-17,21133.5,Mid Cap
29-Dec-17,5540.15,Mid Cap 50
29-Dec-17,10530.7,Nifty
29-Dec-17,10985.15,Nifty 100
29-Dec-17,5814.1,Nifty 200
29-Dec-17,9490.65,Nifty 500
29-Dec-17,12919.07,Nifty EQW
29-Dec-17,14381.92,Nifty TRI
29-Dec-17,9620.1,Pharma
29-Dec-17,346.9,Realty
29-Dec-17,9093.25,Small Cap
29-Dec-17,12.67,VIX
29-Dec-17,1613.91,Nifty 10 year G-Sec Index
05-Jan-18,11929.6,Auto
05-Jan-18,25601.85,Bank
05-Jan-18,14249.9,Energy
05-Jan-18,10473.25,Finance
05-Jan-18,26914.3,FMCG
05-Jan-18,26.4395,GoldBees
05-Jan-18,3736.5,Infra
05-Jan-18,11633.55,IT
05-Jan-18,31696.15,Nifty Next 50
05-Jan-18,3529.55,Media
05-Jan-18,4130.4,Metal
05-Jan-18,21499.85,Mid Cap
05-Jan-18,5635.7,Mid Cap 50
05-Jan-18,10558.85,Nifty
05-Jan-18,11051.25,Nifty 100
05-Jan-18,5855.3,Nifty 200
05-Jan-18,9573.45,Nifty 500
05-Jan-18,12992.89,Nifty EQW
05-Jan-18,14420.42,Nifty TRI
05-Jan-18,9701.05,Pharma
05-Jan-18,347.3,Realty
05-Jan-18,9398.7,Small Cap
05-Jan-18,13.11,VIX
05-Jan-18,1611.89,Nifty 10 year G-Sec Index
12-Jan-18,11908.4,Auto
12-Jan-18,25749.05,Bank
12-Jan-18,14438.95,Energy
12-Jan-18,10531.55,Finance
12-Jan-18,27196.65,FMCG
12-Jan-18,26.7825,GoldBees
12-Jan-18,3702.95,Infra
12-Jan-18,12099.15,IT
12-Jan-18,31704.85,Nifty Next 50
12-Jan-18,3592.1,Media
12-Jan-18,4189.5,Metal
12-Jan-18,21694.55,Mid Cap
12-Jan-18,5647.75,Mid Cap 50
12-Jan-18,10681.25,Nifty
12-Jan-18,11159.1,Nifty 100
12-Jan-18,5909.2,Nifty 200
12-Jan-18,9665.2,Nifty 500
12-Jan-18,13084.32,Nifty EQW
12-Jan-18,14587.54,Nifty TRI
12-Jan-18,9741.85,Pharma
12-Jan-18,366.8,Realty
12-Jan-18,9559.15,Small Cap
12-Jan-18,13.73,VIX
12-Jan-18,1600.6801,Nifty 10 year G-Sec Index
19-Jan-18,11677.55,Auto
19-Jan-18,26909.5,Bank
19-Jan-18,14128.1,Energy
19-Jan-18,11073.25,Finance
19-Jan-18,27517.1,FMCG
19-Jan-18,26.947,GoldBees
19-Jan-18,3672.5,Infra
19-Jan-18,12633.85,IT
19-Jan-18,31165.65,Nifty Next 50
